MdALE symbolic regression,MdALE Eleveld,MdALE neural network
0.41887769132725095,0.6798138273095411,0.28877057621683333
0.0966605059859981,0.3328633917168837,0.10303923484990893
0.5453211290943428,0.8584666882991087,0.4064184574555576
0.21023299313256694,0.4004798018208048,0.18890760617154026
0.22183376330196744,0.5653020472280638,0.2738123789202699
0.46266351844773485,0.7708684381411152,0.35987687942731594
0.12936208338857258,0.3378531454102078,0.13036846306231822
0.11439602106235222,0.3266292727025677,0.15542841607450902
0.1033989341914391,0.4016613424317904,0.08148940314277509
0.1730031653178237,0.37020422787670604,0.15088435341745698
0.21900499581366678,0.5800148941185758,0.19960822239570156
0.15072335584450736,0.3220591038865702,0.16296971827853549
0.13297888828593787,0.4437369605696836,0.18685141565501218
0.27779423787429136,0.48078130591864066,0.25578213939638067
0.10717401803403175,0.24142096069001243,0.1260877698210357
0.4281118843190714,0.1444050268740658,0.39129410506866635
0.18716096333064497,0.1422854328385505,0.21554293132803354
0.2086911946023194,0.5132655088610809,0.307753364107249
0.24346094709628055,0.5321284388950415,0.22224700229495487
0.07275701318103973,0.3205313044468692,0.1316204758253976
0.1577025512485587,0.5037916154769174,0.1628254190379269
0.2649359793818607,0.540564536835122,0.18135735942720727
0.08878049675708198,0.40056936185495706,0.1362364002978232
0.30543090325582006,0.6773616244290525,0.3016267037626136
0.17914912135536254,0.3705165223791031,0.13225470145782064
0.10223049156123651,0.2205989038890688,0.1383240200078127
0.1690135070641352,0.36987584597295875,0.18109514699880785
0.20714436610191767,0.3530179358368901,0.23392334861831976
0.1882152576005296,0.2780267637425076,0.1762280818169663
0.09189298286552007,0.46147561369768964,0.21161821625506297
0.12773215285644182,0.3888162928252078,0.05762584621014928
0.10562242730192291,0.14893413401664524,0.22072224393560066
0.17017497145539573,0.45188796957105976,0.20244370128254363
0.45440130028932524,0.573251736493905,0.28214164625364274
0.5636737604887813,0.8753498395985286,0.3882583901551743
0.1641044009697625,0.4760879793124318,0.0951342288173877
0.11119512067279219,0.3901621501468995,0.0690021895044376
0.4230669770928049,0.6627677000485745,0.2773717062864142
0.27811943575109405,0.5739548777561468,0.10549623588706153
0.31614792322377816,0.37998913975992177,0.5200871128941473
0.12544427330952737,0.2960975567249268,0.07308586939549847
0.17747349218582276,0.5316549812595203,0.11550541694662375
0.11772884222876591,0.14876895699516215,0.192383046583667
0.5217738988128146,0.5915028365379349,0.2889255100645686
0.2241228165387085,0.5300748506916019,0.11217111221279939
0.2737784710540695,0.10126650103000784,0.38535554111721104
0.6767205480746272,0.9316063853670218,0.5331536776964816
0.1477185896241944,0.14876091717445156,0.12140824991917971
0.2634871953600674,0.49799829922123934,0.1590756811308239
0.1204603876385898,0.22650282783470738,0.12731074287116853
0.41392561087370133,0.5957482947955958,0.259419046858896
0.18628870395871755,0.056711850297588906,0.3075896474083265
0.42654606419584146,0.7100439341606775,0.3386977923863002
0.2387193517654351,0.4648316865146254,0.0962174697653371
0.1276820121350681,0.3734456510516156,0.11273465866313556
0.024442045081818443,0.10713925294719376,0.2369543503279726
0.08984327761873641,0.2043857631553071,0.09784517145037845
0.3432495172602806,0.6023145859528498,0.2615539595199034
0.30043566731646343,0.6504029811480929,0.2690231738773838
0.14017927189616494,0.3180449669830368,0.05977911789914866
0.45909172840270523,0.7538089168463789,0.36257245143462713
0.22156711227377207,0.45796113144945577,0.07214467024254569
0.07348326861821047,0.3101131736596711,0.10203311818769567
0.033855470949637034,0.23694865517543406,0.1402862912916341
0.4015052555032321,0.5993551458089779,0.28791748296195896
0.13601737751023055,0.375126468002074,0.15604641782165715
0.10923659434340949,0.32277522962390526,0.026469089650995103
0.1337748094261813,0.46118142285295777,0.28488102833741985
0.9033323557442237,1.0378038325989472,0.7314791647828583
0.10886018453019085,0.2736360213249962,0.05999927030075259
0.0932805189921142,0.32772026782142166,0.011667227350352832
0.3167154433697289,0.5447679329591634,0.1997677683534103
0.2591950945863999,0.440041079827998,0.056498879220208464
0.3412961806637619,0.29919631941267516,0.3802099079304766
0.27485973824498056,0.56416220695359,0.13711263454161898
0.2788711874682761,0.6006094234514316,0.2695558240342166
0.06293408958842076,0.2860457217810431,0.05512558531950527
0.10590820366516827,0.25613991937240355,0.029687078917036088
0.31989962251659476,0.5158422707201042,0.1393531532894465
0.044358352225792645,0.15928641745016364,0.048304887951698905
0.44777704153195,0.7495550634252426,0.5313110407620606
0.20050293175749068,0.24441849375278044,0.25562955362865913
0.38460733486755494,0.29165283370689343,0.2478756910541363
0.3119365143862702,0.37993240503366027,0.41086988765088617
0.2033760787467647,0.27097601522684156,0.22096836022678054
0.14021387502082341,0.07912338412620862,0.1556424223568731
0.12431569246598748,0.057345607830238676,0.14379364310586643
0.1328589221522185,0.1268088355846056,0.12112555882464139
0.21907759348090844,0.24965975683442057,0.24673125413166613
0.2798376266092063,0.43835066207573503,0.24139058292699073
0.6460265100666436,0.5697167524818121,0.5313682939313225
0.22067771546640855,0.2033819319319793,0.24062149467397947
0.2332959299611682,0.1990976807411265,0.20716505230986818
0.20029144173636568,0.08522951263405654,0.10652886885686393
0.19273139602786044,0.3869164603543962,0.2377617312990334
0.14141240569789765,0.17924186670214898,0.15002516293950288
0.07444394283523595,0.2682037928019664,0.15079474531034565
0.5334914446631777,0.6524192212300909,0.4848307932274846
0.4050888850328382,0.4604744757084549,0.4518029028338344
0.15042600124463068,0.3368697933079595,0.28632096180807376
0.4137627835085601,0.3018461812870634,0.257215735636835
0.22446257666983366,0.13575262885176329,0.18521215758782722
0.13589379018211273,0.11399869889299982,0.11462282109690457
0.3035166123295217,0.3223056426843667,0.30259445980817135
0.19752808574316055,0.15753736296751963,0.13515480059241583
0.12167318865313108,0.15970943343212649,0.12383132545487373
0.13551499217131366,0.05816545014260392,0.04397191984237506
0.09584381382830398,0.08738383795299504,0.12885756684273966
0.37746388350520704,0.4202633265211141,0.3691616125932655
0.2481878128631697,0.18884114226778448,0.20625123371970958
0.11854103889761586,0.11273651195830665,0.12829798700270656
0.3000908810754963,0.226030326975694,0.24441590598147692
0.682090546370456,0.8153035945492002,0.7102469970754971
0.21223344428586288,0.25400859890430544,0.2274577126016601
0.6250371721304414,0.6237847740261472,0.5975559425124525
0.4431355817994053,0.4963222903760468,0.3433187699516736
0.2061852189410542,0.19979888384736239,0.2270218434261531
0.22901976705433125,0.3051503628383699,0.1840825609975266
0.16231261464292582,0.26090877011103764,0.14407391731512936
0.7966741941498146,0.7846788012870727,0.7692693106063018
0.6520094726272082,0.7108669923897867,0.6698990242401349
0.48169650353029425,0.5466068209757624,0.5326420702589063
0.36882193885804937,0.453903800439922,0.38398111907849086
0.5953828929939279,0.6373377370559576,0.6210310253663132
0.22210951369682294,0.35951409444730154,0.30878249437809646
0.32589112373198736,0.34464085661601795,0.3220338294679562
0.279531494581835,0.24472004849865453,0.28618079430050314
0.2285958883259441,0.18045440548397423,0.21013005927177755
0.4645414891845934,0.4133421627793544,0.4198793657346722
0.08649239458932478,0.08698203980289412,0.05256621009312705
0.3883771407216917,0.38625388298498653,0.4827043810579073
0.09579657897717578,0.06520895071694574,0.17430833434432824
0.4369355689084945,0.3749946914024007,0.4787657574675827
0.18918234328104788,0.1697315561317092,0.26048204333352
0.05661496564087605,0.047596370936531684,0.14779992376294127
0.502557594768491,0.44407380565119664,0.489183273346563
0.15552704178516366,0.1593291144373113,0.04060705414728318
0.6567344708052647,0.6002533220964148,0.6977407605410513
0.6354222054953734,0.5557245601303513,0.7116689716113791
0.1910135258198118,0.2066935634322671,0.21476942951768607
0.22058581174560052,0.27481982902653534,0.1644502562406382
0.12503261688146186,0.11179387621085068,0.16379766872896334
0.19740806017351373,0.14707893243596312,0.20413051010100355
0.07055337007652962,0.09916885914981753,0.08643075678498684
0.3526764925138104,0.2404690261558607,0.3322410089020342
0.18138342446927577,0.1887117061703733,0.20777120721097814
0.14458017310692098,0.09873643681032908,0.20990350585966075
0.11714342456140894,0.0811000195474453,0.1724139715777637
0.22009620115256334,0.14626942291981293,0.277656654421206
0.4660243910466683,0.6036641150998686,0.45129828984052006
0.1485258456792587,0.12598203677784167,0.14418584773114754
0.3510185208583178,0.2684284846397953,0.4471066406827089
0.2827228892250826,0.32989333208444616,0.19269145029296597
0.7766022064281248,0.7505068441547624,0.568110027401318
0.1787981974483848,0.18904469230179857,0.1420213379600668
0.644317060592291,0.5797925601148671,0.3404971247431676
0.3837716664606185,0.3894353170351104,0.20700283300952352
0.5946207232213756,0.6930450838587905,0.658092340953389
0.661963905193648,0.5705684845526237,0.33490261793445913
0.38651514895336275,0.3916329993115553,0.19801156648336776
0.2877373578087634,0.4900775179216626,0.34270249545002107
0.529058796702157,0.6220522488713752,0.32293619177766103
0.5027693590365561,0.40277144625725003,0.45700480478457933
0.21171962093113167,0.17420070521781827,0.11988176133750753
0.13951831613163287,0.2175845196004152,0.1953645049077994
0.1797091322309804,0.17371014169054852,0.18317197697718682
0.19360401262698448,0.12709569768274845,0.08843161156862281
0.25563743661387067,0.11461486109619648,0.3358879363901032
0.21544225053932353,0.24522773415477567,0.1371096551084289
0.3141841185158818,0.24366216615888395,0.20872287132296727
0.5586639584660654,0.5942088770673261,0.4601613372531292
0.40814558259985767,0.3092272053258758,0.46442760989858134
0.5679209280876939,0.4784626098471196,0.3462405688905564
0.2329323592222591,0.320779388316521,0.31211761635554913
0.6701170743022611,0.7597063151325083,0.6019062221375447
0.36886787400971993,0.38021032986945563,0.4165624301065705
0.5934743368749615,0.5383240143783669,0.5148993912425723
0.45577211412266483,0.4884797347749291,0.4041608628520485
0.23058748067043844,0.38308986148250823,0.3165203340024894
0.40460876059267054,0.2345769662278212,0.19910911419549648
0.22451637028041582,0.3548888160456578,0.14793076831790825
0.15344699307309906,0.13709081205840135,0.12831259406362347
0.5463216892428889,0.4576027998601497,0.4280090132191168
0.6681235671044436,0.44759752412242804,0.35852287705177155
0.21567427148211332,0.28616986397979005,0.18596891495654141
0.5567188804516421,0.585354803642196,0.5237670399800385
0.947937454246503,0.9780375822051441,0.8978910061049116
0.7729778144653786,0.9227139298671672,0.775563409243963
0.7866707944840879,0.7798601541480604,0.6773380131175498
0.8727552987726835,0.8486818775628894,0.8561956184142507
0.5154301105882972,0.5565030206342214,0.5568144027038904
0.4783925426959079,0.48602592226632746,0.5178270553711777
0.520473107937985,0.45577024822172313,0.5349421680218321
0.4121053147344501,0.46837430085107395,0.3132525475138671
0.36365780673554404,0.3564044644474422,0.399879740279776
0.5936059387014114,0.5584742321473553,0.5339389666490244
0.3459331245260265,0.5186992417514223,0.33263316095303735
0.4144912684822045,0.5274366085637366,0.3827908996976386
0.14007211532863117,0.15482616592086393,0.16855723101322181
0.16613200417924323,0.2491173107829533,0.2121153380882806
0.16270501133742932,0.2084155363456666,0.12785177426293093
0.3718352436600966,0.41052325587461413,0.27718481676604684
0.4309406456526955,0.5470358427047632,0.5494566004654897
0.18903658345547664,0.22005040464477557,0.14817757333797557
0.5922932830795101,0.508541416950816,0.7016332101908751
0.4273949639576486,0.4685625735032658,0.44241761419175046
0.21113478323554302,0.34585728948833777,0.27061215092524865
0.5461166511364813,0.5906867957321484,0.5531477654781802
0.37641906686739346,0.30990529267056444,0.5257777567253501
0.4211162589166217,0.4166912784841816,0.33787562299842877
0.23660889210675948,0.48804507686531856,0.4021652219914858
0.3939937199099781,0.45041265459849855,0.4812567779341866
0.26485591543770226,0.30074925081391446,0.23091558406636686
0.1152625480973377,0.16135744044385514,0.08431497876943278
0.17130614720331977,0.2548635664321313,0.22665134934287798
0.2614686117947598,0.21554850381404556,0.23021927922514662
0.2863461478604289,0.4912030941983731,0.37005650612857477
0.17218532922592678,0.0471016480293296,0.08483505574075134
0.2520064088720372,0.41581343569481694,0.2775863120637573
0.5443437197094831,0.6120112578999255,0.4631683514983855
0.5622452530300975,0.5554641620620332,0.4975925170890417
0.3140809441243917,0.25134478216933576,0.2577225050381945
0.3232141422044644,0.23309698090342618,0.2505624445555296
0.2896123173346554,0.48265021489713333,0.23078902235142057
0.1863418495742386,0.29622618570241505,0.2660476629619442
0.197617307893922,0.287860599713685,0.2789804582145177
0.18379627874597396,0.28243920977763887,0.20042123607263945
0.24120569413261828,0.2229029442200154,0.33447191783875
0.21545750947257444,0.12134738535654549,0.1669007184722644
0.22108882195899618,0.3572709223643994,0.19073243215854754
0.2715417075685114,0.299203427193177,0.21706652352847375
0.31091856999026024,0.6527042539729607,0.2559238828180811
0.2806760260614729,0.370532380304605,0.25739636066381844
0.3596060344120527,0.2724119698402473,0.25732561160696094
0.25300687600190547,0.2244939162693539,0.44113740018818953
0.5251082122995703,0.36536764731850313,0.22299052303457792
0.40257282238990927,0.446477042336634,0.47844220339506427
0.18703691609056294,0.3418384810139158,0.21243748826049053
0.38948551408397314,0.3637728041009842,0.39686871639571897
0.29317902928144046,0.1331960844588501,0.37402718450789507
0.25374673422568844,0.3903590465897546,0.30702099914653247
0.33684043950290316,0.1342524874118827,0.18778382230657134
0.31237601500846024,0.2376700882981019,0.3041925833988556
0.25051410311095557,0.1481922897033845,0.2637570929044536
0.22307068145644554,0.261688845866422,0.2032104962005989
0.4315338016869462,0.34046162012933706,0.3431078596191467
0.30992143437958797,0.27171769215228186,0.265946163479389
0.27711292007097316,0.26615870425753463,0.23780745813701823
0.19539342636862872,0.23568491293279084,0.12639750167026634
0.2833360724926671,0.1610493473658699,0.21032969910301552
0.09089386375234312,0.16329452367570862,0.11711209272079082
0.39924690501464377,0.3752691807178085,0.43291425652058824
0.21911036226395764,0.20212951396735176,0.20891251099221889
0.1523814467419224,0.1356900407683901,0.18843192275312548
0.141999185485613,0.20038453053942684,0.17407745929010937
0.39556824655719514,0.4429737561387526,0.5462819198585018
0.16632784493704722,0.2764666207957984,0.22804815679869908
0.3684931601937258,0.21209278867688686,0.248372689241459
0.17367508644473503,0.28030187636392934,0.3071332653642995
0.12234687649005614,0.19745022469293758,0.15639328112086812
0.2815156022648202,0.3100517902810323,0.3960415915366162
0.3513581525529892,0.2561712274496973,0.25193438167747695
0.3460237442991119,0.3324353304819637,0.556021211931754
0.2986083421989386,0.34834220005096944,0.39577269578178687
0.21968739596615985,0.3188097255153953,0.3787709908908814
0.4402715978889966,0.482553607808444,0.21320504113586847
0.5859297487378516,0.5762532263137441,0.9050312442605806
0.4087924499754153,0.29197604564086604,0.5421505556006574
0.35691224873812544,0.23084745373903204,0.2502357385527505
0.22446453994540996,0.2142087608301715,0.21374313778724466
0.19384193680005166,0.085424831788128,0.20942902717179868
0.3184108759373109,0.2385386029065833,0.3869211832598679
0.38742718226949246,0.34826642941182934,0.4827647897239415
0.2606348608998325,0.24102432126805634,0.2150414635155723
0.35768678010301846,0.24832159941588577,0.6953428508931019
0.2255213688607573,0.26742135846663107,0.23935400847335275
0.782710763726269,0.5502462128038892,0.897560733518183
0.2225307339758616,0.13707913591429607,0.35718430206765506
0.29667196005510515,0.24702945164968873,0.5807462529879058
0.2010703386964713,0.38020692913388665,0.18793941082814586
0.1406826189279868,0.19675685551002117,0.16166878800926213
0.21804565970676149,0.07521149596014076,0.33381158872629113
0.05432507639073798,0.14610758403411908,0.18293059685010749
0.19539593790139345,0.26996453983403795,0.22828556144667822
0.4352630950430333,0.32337705678912276,0.4861146965135934
0.27767746020484396,0.21990411117608963,0.25229537735212726
0.23369133087810495,0.17329882157453497,0.3247539581444735
0.4787291872331227,0.28275640509601546,0.4870334634008141
0.4761390575172671,0.42552629088164345,0.60545423764371
0.18377089784115322,0.08414222826930662,0.23790040749362865
0.24117064900868693,0.17883485538440652,0.32381375809734114
0.28541239945494956,0.2409541644345003,0.33454681886997895
0.2151595843267725,0.18826884356047066,0.3090162152973512
0.08864636193623307,0.14508965305330124,0.15983667680050206
0.1912259629588213,0.16513794843454027,0.3707803135373834
0.4735105225603108,0.3823615976439688,0.5281373693950131
0.27187384422908617,0.3157809227084336,0.21436132484391415
0.2170854558448336,0.2359087739348305,0.07521246052812602
0.2727595470233037,0.1787809567081588,0.39074297685006015
0.27935106913999624,0.24318662563736537,0.40152634857708286
0.196352883569043,0.17042502768133738,0.18744398364838083
0.3541359668221369,0.23818609186512635,0.4418989987607469
0.4614261098019636,0.38898968982808535,0.4806235628206268
0.38345857599265043,0.2835298856203289,0.433288207821405
0.35358932416493033,0.19931248806779095,0.2194911541305887
0.31749884009347124,0.29678334245973353,0.26875401412955563
0.19188422281751413,0.21365226064810197,0.16196080814128366
0.39137646706015383,0.3950616793247467,0.22863614186286715
0.42113369528085404,0.2907972772705394,0.21707061301455868
0.46354517006470025,0.4380657681357277,0.2064541313393198
0.09350540721844673,0.16030710609795634,0.09459375956322387
0.14498913195966284,0.25353786429565467,0.13379619349917612
0.17300682898474115,0.2270090119622125,0.09393184007477759
0.14122454501913143,0.3644032050696144,0.10739496187325452
0.24318540877300723,0.30209855759583276,0.19346134497869336
0.3210180982042038,0.45331503345177826,0.3168439514957792
0.5549489754364627,0.6910697835234001,0.47344586866761396
0.6045383581206982,0.7724088714938063,0.48775039216471766
0.3132255910495536,0.3581763425912781,0.28178765317904136
0.25721008657823,0.3588087246321828,0.326854707526253
0.2137018029870971,0.2072479270653872,0.12517779943549176
0.16766038559815488,0.1329424249073806,0.15372949660754004
0.2704890796311462,0.30667028383214195,0.23153911619919232
0.23297182989383733,0.3268365239232507,0.17360219507064664
0.635585086466134,0.6990760713579336,0.38406275677423657
0.6415733226971282,0.667334018339273,0.371602508135264
0.21493552026448198,0.11401054312525036,0.21665526175005456
0.18470107643142358,0.2998212625558654,0.19493372232838904
0.28952290671080005,0.446768600245688,0.2677854195834249
0.21605177009591,0.36148311327044624,0.22153619582808828
0.18347588114766522,0.1533454659336278,0.13298938689429082
0.1472354569116477,0.1678661662060818,0.13289379373609939
0.13709526828164087,0.1596343571429837,0.12948324757713778
0.1682643700277231,0.17422890867700494,0.11463850147277435
0.4494841690493657,0.42296047665338293,0.31093519831477295
0.32683995417006084,0.35378872845329945,0.2064366375897921
0.3350753127928434,0.41065115420264353,0.27790661906981423
0.3641952619946024,0.4314703435531501,0.2850968007417373
0.6074009267181057,0.5167980917291101,0.37004376502434266
0.4367856873271734,0.4561667101349105,0.27082932972215173
0.23697629341320825,0.31173834974661996,0.2363320396125296
0.27286418573685606,0.31410419902321,0.1697310405419599
0.29910971432879424,0.31042027723530413,0.21090714056287557
