k10 [1/s],k12 [1/s],k21 [1/s],k13 [1/s],k31 [1/s],V1 [litres]
0.0070745703,0.006668157,0.0025507575,0.0013381443,5.4822358e-5,3.6517797
0.004016685,0.0075256443,0.0021786853,0.001325987,4.1424e-5,8.606711
0.004947437,0.009902924,0.0018396024,0.0021803498,4.2302145e-5,7.297701
0.0059134862,0.006639231,0.0021612297,0.00088913296,5.1464845e-5,6.656464
0.006494318,0.0069711166,0.0024379762,0.0011366534,5.2985284e-5,4.769546
0.004988619,0.0071302913,0.0020023112,0.0011406527,5.3321724e-5,7.338951
0.00046986248,0.00477031,0.0008615733,0.002576115,5.1372048e-5,0.6543992
0.00036513867,0.004790498,0.0007619079,0.002710421,4.9128153e-5,0.41942134
0.0015060677,0.005907488,0.00072740857,0.0034684027,6.813099e-5,1.2496535
0.0007214672,0.0048685283,0.0009630624,0.0024459807,5.2442057e-5,1.1092033
0.0011087384,0.005240383,0.0008476634,0.002580537,5.5937744e-5,1.0136921
0.0012512036,0.0053352746,0.00088834314,0.0025221459,5.4395103e-5,1.2530857
0.001451019,0.005820209,0.00067006826,0.0035067666,6.6998466e-5,1.0727298
0.0014450197,0.005761355,0.0005936432,0.0035249454,6.410899e-5,0.9200629
0.001411669,0.005726307,0.00058179704,0.0035461625,6.417381e-5,0.8634148
0.00040729222,0.004838635,0.00078892556,0.002637678,4.868421e-5,0.50217384
0.0007744888,0.004917539,0.00095650135,0.0024852806,5.2700652e-5,1.0927792
0.00057281967,0.004836622,0.0009234218,0.0024500783,5.1102106e-5,0.9074247
0.00042076907,0.0047906,0.00081337604,0.002631524,5.010442e-5,0.53716147
0.00059855485,0.004835216,0.0009379936,0.002425258,5.141123e-5,0.9589442
0.0005861568,0.004836456,0.00093155325,0.002436389,5.126769e-5,0.936557
0.0006794139,0.0048451847,0.0009520928,0.0024700945,5.258575e-5,1.0319767
0.0006840329,0.0048663286,0.00095787336,0.0024206818,5.185217e-5,1.0807844
0.00040555463,0.0047988496,0.00079777365,0.0026502719,4.964191e-5,0.5031172
0.001439311,0.0057178442,0.0004917551,0.00355584,5.9456335e-5,0.7104734
0.0012018161,0.0052845054,0.00090377126,0.0025030202,5.3755306e-5,1.2955925
0.0006832755,0.0048532747,0.0009540872,0.0024535651,5.235531e-5,1.0516509
0.0007478802,0.0048892717,0.00096104684,0.0024663978,5.2639574e-5,1.1128572
0.00056839647,0.0048063463,0.00092623744,0.0024624649,5.181578e-5,0.888238
0.00059057923,0.0048158867,0.0009320792,0.0024648577,5.1985386e-5,0.9172286
0.0006638487,0.0048473747,0.00095014117,0.002451808,5.2220097e-5,1.0269045
0.0029205554,0.0047152075,0.0017557429,0.0012372431,5.6457215e-5,6.3564053
0.0040039597,0.007211076,0.0020557004,0.0015226309,5.0379575e-5,6.677062
0.004477027,0.0047019753,0.0019010922,0.00094658515,5.2285835e-5,6.958089
0.0033966708,0.004453884,0.0017103984,0.001187675,5.3700598e-5,6.3087897
0.004717461,0.009458056,0.0018784698,0.0025098135,3.700201e-5,6.278775
0.004123839,0.0049019074,0.0018898023,0.0010664951,5.2709165e-5,6.6916556
0.0029350983,0.005022351,0.0018746494,0.0012523249,5.7894358e-5,6.490109
0.0037533438,0.0046154656,0.0018073161,0.0011236222,5.3397824e-5,6.525449
0.0028865554,0.0063170777,0.0016354151,0.0018000838,6.493798e-5,4.893028
0.003314995,0.0045504337,0.0017664714,0.0011980152,5.501099e-5,6.41273
0.0027252878,0.0044955313,0.0016695331,0.0012440248,5.5051234e-5,6.1678195
0.0035866066,0.004859241,0.0019429039,0.0011854032,5.264098e-5,6.4553065
0.003609314,0.006322895,0.0019102182,0.0016414555,6.5820306e-5,4.862963
0.0030269262,0.0046286727,0.0017530179,0.0012974221,5.5014523e-5,6.180095
0.005848448,0.0039442815,0.0023696893,0.00070140953,4.9528568e-5,4.376588
0.007104672,0.004905545,0.0022067649,0.0006801323,4.234359e-5,4.6348085
0.005105855,0.004134659,0.002586554,0.0009767347,4.8433372e-5,4.876071
0.006791496,0.0063177547,0.002855106,0.0025923152,8.6261505e-5,3.349804
0.005294916,0.003947993,0.0026201706,0.0011220707,4.7144764e-5,4.7051516
0.0075361133,0.004951934,0.0024671548,0.0010422308,6.0034694e-5,3.7896426
0.0077080624,0.0047693523,0.0027343482,0.0016497901,7.172128e-5,2.9177227
0.0077272444,0.004208407,0.0023992602,0.00080273155,5.3175856e-5,3.8063555
0.0063591944,0.004346178,0.0024141027,0.00064906053,4.37664e-5,4.199627
0.0057029543,0.004126466,0.0025265724,0.00082290586,4.6216388e-5,4.578714
0.006026864,0.0041241143,0.002476833,0.00073416973,4.5128287e-5,4.4423256
0.0060228924,0.004017478,0.0024215344,0.00070311443,4.6640234e-5,4.364435
0.007559193,0.0046959724,0.0025093553,0.0008465668,5.328412e-5,3.9392455
0.0054609384,0.0046017556,0.0025331753,0.0008886054,4.8554193e-5,4.663771
0.00570183,0.004101104,0.0025553461,0.00084964203,4.5341847e-5,4.4448104
0.007353579,0.0044476255,0.001535844,0.00088065467,6.1228326e-5,5.0935745
0.006251508,0.0040128264,0.0024084887,0.00065995794,4.4733453e-5,4.205269
0.004591613,0.004659533,0.002591783,0.0014047055,5.3230862e-5,5.162357
0.0049496745,0.0049140966,0.00254133,0.0009919138,5.218091e-5,5.03451
0.0077524562,0.0048758104,0.002707509,0.001656177,7.042699e-5,3.0027819
0.006001229,0.004510678,0.0024097264,0.0006977554,4.5782243e-5,4.5878468
0.005537042,0.00451591,0.00250765,0.00085255265,4.837719e-5,4.6795044
0.007473142,0.004468078,0.0027458125,0.0012666874,6.776634e-5,3.0607665
0.004770529,0.004220443,0.0020196734,0.00083209283,5.1490195e-5,7.2871795
0.004462525,0.004245765,0.001994528,0.0008799598,5.285022e-5,7.204767
0.005568755,0.005347989,0.0020258215,0.0010969418,6.254357e-5,7.005761
0.0049254317,0.0050600274,0.002015469,0.0011099246,6.097269e-5,7.405232
0.0051808082,0.005096125,0.0019946997,0.001071482,6.068956e-5,7.3072286
0.004781801,0.004039239,0.002212925,0.0006433396,4.6623893e-5,6.8449054
0.0052839937,0.0060818903,0.0020617468,0.00096291,4.712711e-5,8.332122
0.0050526056,0.0052136965,0.002028966,0.0011551642,6.275019e-5,7.2842703
0.0048085116,0.005388883,0.0020913905,0.00122226,6.353236e-5,7.1405067
0.007160698,0.005295377,0.0023305474,0.00087709946,5.8892765e-5,4.3024693
0.0075663417,0.004254033,0.0028259954,0.0016312381,7.438063e-5,3.0282352
0.004831692,0.004368192,0.002069269,0.0006486721,4.747466e-5,7.3150854
0.007487879,0.005620853,0.0027289467,0.0018084941,7.614156e-5,2.871468
0.0076931007,0.003916143,0.0027287633,0.0012547394,6.683834e-5,3.2724612
0.0069088503,0.005011334,0.002123834,0.0007646419,5.7240963e-5,5.6779814
0.007870931,0.0040428815,0.0024743367,0.0011696717,6.197648e-5,3.190843
0.005708963,0.004415214,0.0024570907,0.00077836314,4.729805e-5,4.7113795
0.0061147665,0.004126311,0.0025377632,0.0007821248,4.3217275e-5,4.1185446
0.007280734,0.0052182153,0.002348286,0.00089925114,5.792404e-5,4.184548
0.0072159185,0.004595129,0.0023005677,0.00073268,5.446346e-5,4.2980547
0.0061193486,0.004288381,0.0024683517,0.0007232839,4.48166e-5,4.2829375
0.006953891,0.0062485845,0.0027849425,0.0022186544,8.26815e-5,3.3320363
0.006340571,0.004439882,0.0024142766,0.00065274606,4.4000062e-5,4.217036
0.00774842,0.004937991,0.0025216294,0.0011762864,6.168258e-5,3.51619
0.0057007847,0.0034995342,0.0025151337,0.00080050563,4.4838973e-5,4.513579
0.004947557,0.0045823446,0.0025563363,0.0009940519,5.105472e-5,5.026933
0.0049278783,0.005800192,0.002155906,0.0013074208,6.5585715e-5,6.5592375
0.0037555895,0.004571844,0.0021124666,0.0009929504,5.5209464e-5,7.1458187
0.0051192814,0.0054309233,0.0024029773,0.0009397367,5.2590756e-5,5.443967
0.0066780373,0.0041578547,0.0023433357,0.0005480538,4.0918178e-5,4.1001964
0.006014183,0.0067674015,0.002371319,0.001379361,6.853701e-5,5.3650436
0.0051378394,0.006000939,0.0021144897,0.00095396885,4.770857e-5,8.285484
0.0071082073,0.0062163956,0.0023716998,0.0011424863,6.531163e-5,4.26847
0.006412414,0.0041133533,0.0021831803,0.0004676507,4.0581428e-5,5.070771
0.0062103164,0.006607132,0.002359879,0.0012256303,6.520952e-5,5.232386
0.007261073,0.0055473773,0.0023625582,0.0009668521,6.0079074e-5,4.1673665
0.005568755,0.005347989,0.0020258215,0.0010969418,6.254357e-5,7.005761
0.004781801,0.004039239,0.002212925,0.0006433396,4.6623893e-5,6.8449054
0.0050526056,0.0052136965,0.002028966,0.0011551642,6.275019e-5,7.2842703
0.007160698,0.005295377,0.0023305474,0.00087709946,5.8892765e-5,4.3024693
0.004831692,0.004368192,0.002069269,0.0006486721,4.747466e-5,7.3150854
0.007487879,0.005620853,0.0027289467,0.0018084941,7.614156e-5,2.871468
0.0076931007,0.003916143,0.0027287633,0.0012547394,6.683834e-5,3.2724612
0.0069088503,0.005011334,0.002123834,0.0007646419,5.7240963e-5,5.6779814
0.0061147665,0.004126311,0.0025377632,0.0007821248,4.3217275e-5,4.1185446
0.0072159185,0.004595129,0.0023005677,0.00073268,5.446346e-5,4.2980547
0.0061193486,0.004288381,0.0024683517,0.0007232839,4.48166e-5,4.2829375
0.006953891,0.0062485845,0.0027849425,0.0022186544,8.26815e-5,3.3320363
0.0057007847,0.0034995342,0.0025151337,0.00080050563,4.4838973e-5,4.513579
0.0049278783,0.005800192,0.002155906,0.0013074208,6.5585715e-5,6.5592375
0.0037555895,0.004571844,0.0021124666,0.0009929504,5.5209464e-5,7.1458187
0.006412414,0.0041133533,0.0021831803,0.0004676507,4.0581428e-5,5.070771
0.007261073,0.0055473773,0.0023625582,0.0009668521,6.0079074e-5,4.1673665
0.004770529,0.004220443,0.0020196734,0.00083209283,5.1490195e-5,7.2871795
0.0049254317,0.0050600274,0.002015469,0.0011099246,6.097269e-5,7.405232
0.0051808082,0.005096125,0.0019946997,0.001071482,6.068956e-5,7.3072286
0.0052839937,0.0060818903,0.0020617468,0.00096291,4.712711e-5,8.332122
0.0048085116,0.005388883,0.0020913905,0.00122226,6.353236e-5,7.1405067
0.0075663417,0.004254033,0.0028259954,0.0016312381,7.438063e-5,3.0282352
0.007870931,0.0040428815,0.0024743367,0.0011696717,6.197648e-5,3.190843
0.005708963,0.004415214,0.0024570907,0.00077836314,4.729805e-5,4.7113795
0.007280734,0.0052182153,0.002348286,0.00089925114,5.792404e-5,4.184548
0.006340571,0.004439882,0.0024142766,0.00065274606,4.4000062e-5,4.217036
0.00774842,0.004937991,0.0025216294,0.0011762864,6.168258e-5,3.51619
0.004947557,0.0045823446,0.0025563363,0.0009940519,5.105472e-5,5.026933
0.0051192814,0.0054309233,0.0024029773,0.0009397367,5.2590756e-5,5.443967
0.0066780373,0.0041578547,0.0023433357,0.0005480538,4.0918178e-5,4.1001964
0.006014183,0.0067674015,0.002371319,0.001379361,6.853701e-5,5.3650436
0.0071082073,0.0062163956,0.0023716998,0.0011424863,6.531163e-5,4.26847
0.0062103164,0.006607132,0.002359879,0.0012256303,6.520952e-5,5.232386
0.0066453223,0.0041288203,0.0024082682,0.0005958808,4.1872845e-5,3.9094338
0.0049951137,0.0047956775,0.0025028326,0.0009414282,5.164148e-5,5.1415515
0.0049817436,0.004922381,0.002488888,0.0009296305,5.1866995e-5,5.2003703
0.0052664345,0.0032734582,0.002636101,0.0009772908,4.4315646e-5,4.669078
0.005905627,0.003982335,0.0025374845,0.0007974663,4.410543e-5,4.3251133
0.005157049,0.0037833727,0.002524562,0.0009875328,5.0298026e-5,4.853002
0.005514148,0.0046351315,0.0025390855,0.00092231494,4.847643e-5,4.614043
0.005721726,0.004405473,0.0025271554,0.00083411153,4.6572488e-5,4.474063
0.0061380593,0.0045706737,0.002403801,0.0006753888,4.527485e-5,4.4618587
0.006414315,0.0040595853,0.0024047368,0.00063136616,4.3734668e-5,4.0811343
0.0053520566,0.003775861,0.002590028,0.00091740035,4.6486035e-5,4.755978
0.006050903,0.004040053,0.0024733501,0.00072682067,4.474796e-5,4.4313655
0.0067454665,0.0041496833,0.002400472,0.00057832384,4.1092106e-5,3.8117707
0.0067245234,0.0037796674,0.0024495898,0.00059827656,3.9420494e-5,3.7521634
0.005508052,0.004762818,0.0024990449,0.0008589145,4.9343103e-5,4.7010803
0.006249017,0.0040145703,0.0023085051,0.00061338185,4.7887752e-5,4.0489855
0.006318993,0.0040321713,0.002434307,0.0006642505,4.3317545e-5,4.198926
0.004984758,0.0037392112,0.0025984645,0.0010968577,4.8415863e-5,4.9326673
0.0065278937,0.004091665,0.0024070689,0.000614922,4.2796288e-5,3.9989624
0.0063371556,0.004066197,0.0022912906,0.0005458875,4.1911346e-5,4.7494493
0.0064364797,0.0040846835,0.0021556446,0.00055168767,5.023846e-5,3.8541183
0.006597245,0.004058456,0.002420726,0.00060966157,4.171564e-5,3.9442337
0.0064779557,0.004079689,0.0024231349,0.0006314388,4.259336e-5,4.0643115
0.006120296,0.0039809966,0.002307734,0.0006336222,4.873315e-5,4.13731
0.005208459,0.003642253,0.0026409724,0.0011748709,4.644671e-5,4.7348113
0.0052020987,0.003491199,0.0026142043,0.0009610635,4.5469278e-5,4.771225
0.005967843,0.0033618377,0.002578561,0.0008087385,4.1557996e-5,4.2155623
0.00604542,0.003994401,0.0023341489,0.0006561911,4.884226e-5,4.220345
0.0068773506,0.0042120577,0.002384988,0.00054996245,4.0486175e-5,3.6836443
0.006618837,0.0041218535,0.0023756237,0.0005858547,4.3072734e-5,3.8797653
0.0076251957,0.00409113,0.002158846,0.0007606519,5.5465327e-5,3.1042378
0.0069412505,0.0042357477,0.0023802535,0.00053559034,4.015702e-5,3.6200552
0.0066108927,0.0041554193,0.0022617218,0.0005026668,4.0480176e-5,4.5481606
0.0074520474,0.006247592,0.0027454905,0.0018778355,7.779416e-5,2.977855
0.0068994113,0.004222142,0.0023831804,0.0005452384,4.0343555e-5,3.6621375
0.0065259812,0.004092052,0.0024173039,0.0006223465,4.2357104e-5,4.0175824
0.0063837003,0.0040571443,0.0021958984,0.00054878445,5.0205657e-5,3.7890635
0.0047843913,0.003748752,0.0026482816,0.0012246193,4.8677593e-5,5.0241337
0.005764199,0.0038045773,0.0024559172,0.0007581293,4.72832e-5,4.5137153
0.005859734,0.0035783711,0.0025454161,0.0007959469,4.316802e-5,4.3949103
0.006728366,0.0041609416,0.0023408951,0.0005529696,4.326985e-5,3.7405448
0.0067372597,0.0042454903,0.0021771544,0.0005114108,3.867779e-5,4.9923153
0.0054637957,0.0034738227,0.0024816939,0.00082104275,4.8255526e-5,4.620072
0.0077589997,0.004647042,0.0025015506,0.0016161571,7.2688366e-5,2.9435592
0.0064770565,0.0040791645,0.0023764186,0.0006088206,4.4121683e-5,3.9904442
0.0059643663,0.0034362033,0.0023442896,0.0007028354,4.9002854e-5,4.178906
0.00617235,0.0039946847,0.0023071913,0.0006253689,4.8378162e-5,4.102437
0.0059994273,0.0042841085,0.0025168734,0.0007767137,4.468036e-5,4.262057
0.005095295,0.004699223,0.0025175782,0.0009406105,5.121403e-5,5.0014834
0.006040027,0.0034685936,0.0023337726,0.00068570825,4.883423e-5,4.1185074
0.0057685357,0.004280574,0.0024642628,0.00077395694,4.6763467e-5,4.6367702
0.006153959,0.0042484663,0.0024880858,0.00072983414,4.4107062e-5,4.198724
0.006138914,0.0038185816,0.0024158913,0.000677951,4.518466e-5,4.2216
0.0058632847,0.004029811,0.002237958,0.00063945993,5.3804073e-5,4.173619
0.00648637,0.0038542096,0.002272754,0.0005587641,4.786036e-5,3.945193
0.0053782114,0.0036239221,0.0025883517,0.0009108609,4.5469842e-5,4.7103214
0.0051176385,0.0053402847,0.0023343856,0.0008090772,5.1380586e-5,5.691085
0.00638237,0.0040494762,0.0023994113,0.000634824,4.4095308e-5,4.0962505
0.0066751516,0.003985892,0.0024379038,0.0006065231,4.0520765e-5,3.8135362
0.005141365,0.0045324317,0.0025767712,0.0010925983,5.0161816e-5,4.858604
0.0070510143,0.004547864,0.0029205277,0.002202639,8.163708e-5,2.408059
0.004508418,0.0035817185,0.0027100798,0.001460498,5.3104264e-5,5.0460143
0.0054231733,0.0035256227,0.0025990845,0.00091084995,4.459975e-5,4.627056
0.006030078,0.0036696584,0.002512328,0.0007472586,4.2963427e-5,4.320551
0.007764165,0.003715121,0.0023177194,0.00069361366,4.797505e-5,3.0367386
0.0062700133,0.003482931,0.002415271,0.000673613,4.4409382e-5,4.0281744
0.00629609,0.003820176,0.002404543,0.0006468455,4.441638e-5,4.0758295
0.006687114,0.004143257,0.0023568221,0.0005670051,4.3107633e-5,3.796613
0.006672984,0.004142702,0.0024034644,0.0005930094,4.1543375e-5,3.881735
0.0058023767,0.0043932516,0.0025215435,0.00081609003,4.614334e-5,4.4187665
0.0077684755,0.0041022478,0.0024058947,0.0007721072,5.2645715e-5,3.7891388
0.0059522656,0.0041303234,0.0025100247,0.0007743609,4.4724537e-5,4.3430037
0.006143602,0.0039887293,0.0024087715,0.00066383556,4.3758868e-5,4.499274
0.0054386603,0.0038181474,0.0025880004,0.00091050164,4.553095e-5,4.611357
0.007063651,0.0043333317,0.0022794313,0.0005655964,3.9562463e-5,3.9599032
0.006470337,0.004376185,0.002468202,0.000669761,4.2534946e-5,3.9137428
0.0056980895,0.0047572874,0.0025187673,0.0008706218,4.7995614e-5,4.494381
0.005550973,0.0034417368,0.0025878188,0.0008757899,4.3845062e-5,4.5620823
0.0050033703,0.004191122,0.0026109617,0.0011682139,4.9524206e-5,4.9159594
0.005644825,0.0039058176,0.00225267,0.0005910462,4.3939264e-5,5.633212
0.007018496,0.004288666,0.0023490535,0.00055608834,3.9201852e-5,3.8142314
0.0059624915,0.0033485102,0.0025531058,0.00079335144,4.216206e-5,4.293475
0.0050605736,0.0036439484,0.002618207,0.0009963575,4.6611964e-5,4.855186
0.00520466,0.004128724,0.002590539,0.0009952894,4.7893835e-5,4.777084
0.004769851,0.0046756836,0.0025838262,0.001167051,5.2316744e-5,5.103622
0.0057685818,0.004384989,0.0024244357,0.00073947187,4.659013e-5,4.777016
0.007838862,0.004274471,0.0023540284,0.0011310477,6.16282e-5,3.09467
0.006826738,0.0042335526,0.0022657788,0.00050340814,3.9426028e-5,4.3273377
0.006320839,0.00403169,0.0024032407,0.00064653356,4.4411277e-5,4.1470113
0.0057095964,0.0037591315,0.0025427884,0.0008252936,4.4648226e-5,4.5152445
0.0064614257,0.0040749246,0.0024232932,0.00063540804,4.2646025e-5,4.0770354
0.005669252,0.0036102678,0.0025546777,0.0008355361,4.4255856e-5,4.535175
0.0063778283,0.004074709,0.0023021076,0.00054862024,4.1868167e-5,4.66157
0.005055069,0.003468955,0.002651104,0.0011145839,4.6030316e-5,4.8173895
0.007764557,0.004115574,0.0024203325,0.0014854114,7.178713e-5,2.9924831
0.0056223753,0.003811175,0.002550054,0.00084299565,4.5414177e-5,4.618597
0.0075884736,0.004944244,0.0028127588,0.0018962886,7.656586e-5,2.7729645
0.0067790556,0.004179168,0.00227675,0.00052019506,4.4756503e-5,3.6039884
0.0065703923,0.004133242,0.002447119,0.00063319434,4.1548854e-5,3.889426
0.005978251,0.0046454044,0.0024245295,0.00071614486,4.6414363e-5,4.547132
0.0053792857,0.0037473326,0.0025998456,0.0009284183,4.5443958e-5,4.6344514
0.005797395,0.0049492633,0.002479864,0.0008518333,4.8166155e-5,4.5389056
0.005584122,0.0048115123,0.0024166568,0.00076551485,4.8404083e-5,4.953663
0.0058397944,0.0037042554,0.0022983076,0.00068200455,5.1268707e-5,4.2522054
0.006198656,0.003836242,0.0023241334,0.00062522513,4.762942e-5,4.036606
0.0054003852,0.0038243243,0.0025942784,0.00092289725,4.564372e-5,4.6243978
0.0063256645,0.003053275,0.0025450187,0.000759889,4.0190745e-5,3.964326
0.005970468,0.0040717004,0.0024792168,0.00074498414,4.518058e-5,4.4520116
0.007788607,0.004389897,0.0026984592,0.0015201366,6.8794405e-5,3.067685
0.00578045,0.004231717,0.0025058694,0.00080240617,4.6169054e-5,4.5017896
0.00653293,0.0040955897,0.0024162326,0.00062123296,4.229288e-5,4.010615
0.006708955,0.0041550784,0.0024017028,0.00058497785,4.1384526e-5,3.8506176
0.0062571624,0.004013003,0.002387981,0.0006498088,4.531765e-5,4.167582
0.0057674465,0.0037701959,0.00241344,0.00073429506,4.8366386e-5,4.439933
0.006785877,0.004179738,0.002396911,0.0005677674,4.1042633e-5,3.7791538
0.0071198065,0.004336226,0.0023301356,0.0005388849,3.8553277e-5,3.7511256
0.0063532814,0.0040425844,0.0023666415,0.000624222,4.5311608e-5,4.066207
0.004917042,0.0050505474,0.0025106096,0.0009696263,5.2711952e-5,5.1536417
0.005096696,0.004362719,0.0026334764,0.0010085476,4.9248392e-5,4.9737
0.006054011,0.0033412182,0.0025632265,0.0007869834,4.138488e-5,4.177193
